comb,sigma,b,epsilon,c_min,d,T_s,T_m,T_sr,kappa
177,0.1542542289653793,0.9559250089223497,0.15428403212409467,299.2390768811017,233.99897109356706,11.443283920302056,0.5418341770572588,9.532828120814171,0.7517140834503807
178,0.3933103423535358,0.444242529141251,0.8421779357453343,224.08145855060965,59.476896239914005,15.780469943657053,0.22525309255463072,3.8655732411986685,0.961068068404682
179,0.8590934861539863,0.08705867007630877,0.3246453553927131,156.77008705487103,362.71699836072696,10.110996624321677,0.26278131031570956,8.813004191348796,0.603751517251134
180,0.08285184082947672,0.9177922068028711,0.05224332820158452,357.67216101360026,16.869150820915586,78.60995171355759,0.18037197306822053,7.099325464929686,0.411145188317867
181,0.5001508736617397,0.6477396769723855,0.24289166774484328,102.26486126470269,353.626366737945,47.114968680535675,0.9015423165152315,2.4212011579971295,0.31577750501059926
182,0.6586669167620129,0.06313800863642245,0.40271803427813574,63.04194534417392,174.53945522208605,37.51301207289263,0.3197773909610696,3.1275686133005656,0.6961737095203716
183,0.46312119259359313,0.6805720565365627,0.7702407170373481,262.1569522864878,339.78863934213945,52.92777750483877,0.4848377963295206,6.042664025672479,0.20933205207670108
184,0.26086618079338225,0.8393645041331184,0.10113694746885449,173.67906916834414,49.27417498134914,23.224080410530092,0.512256650682306,4.083458940965589,0.25400312505476175
185,0.15579752114927395,0.41890701523097235,0.29166664290591143,28.53711371362954,263.59588872720025,82.5161523232828,0.32424422418978066,9.671838360924971,0.3003635337804444
186,0.5987002666173503,0.024373740422306583,0.7162213390129618,22.487619374217093,87.32715028310008,9.153610533991595,0.741594490542775,1.5989471084366085,0.41816486744419673
187,0.6561009690032806,0.09532401726208627,0.8304244164435659,54.15798367290199,263.8097505577225,26.295571998287457,0.49365026772697457,3.2471696215556003,0.9964012212641538
188,0.8427999381718692,0.50098707695771,0.51867100805277,186.30979673303364,290.1342249888852,41.24122764324839,0.17468308317824266,8.607320001219167,0.41953802744974383
189,0.9874810962949414,0.553805705570383,0.7615599753221032,194.74954046433567,240.59428613730987,33.99043953701993,0.4981043519647792,5.869395778897917,0.4202801996248309
190,0.9371562816125807,0.811838379676221,0.29539051877567546,36.42718214928061,133.43376509139222,5.740214846027317,0.4027185553102754,1.3332290917593055,0.4081218292277772
191,0.5240264514305163,0.988545098915929,0.42641881060227754,105.70803701929302,123.44434905709234,37.00432353138295,0.3378376325767022,9.46495146298199,0.5472375425293576
192,0.9765928465370088,0.6818281307201832,0.1433625197955407,186.23898216723504,34.885038474948146,74.55375715854834,0.5984361097987275,9.401611872392008,0.4093722263772506
193,0.011310338924173265,0.16259476837376133,0.33390980589576064,16.129147750075163,338.93707038440834,8.266558812506265,0.4095550588115584,3.0667560832258314,0.9096597643673886
194,0.1723043535372708,0.5262460018005222,0.17477939200168474,209.9240047533795,225.84413769745643,25.829155155182118,0.01856081637996249,8.569312202495057,0.28951923739979973
195,0.42127093597571363,0.7736282489714212,0.8953424618570134,276.77002216620895,173.74732167290244,4.347981270676479,0.8614681880881544,9.874983311839403,0.6659782273031305
196,0.7924433761187829,0.6020661158794537,0.3000046256806236,49.00821743922234,229.2777634458989,85.11197836445248,0.2565448623390403,3.0796992146451956,0.7719179077642039
197,0.22378450973820874,0.22160237881029024,0.17843110308540053,355.8199508299992,295.72746149055104,22.01601007348695,0.9076634645941667,8.2465157044644,0.23848964929580688
198,0.3904227175849955,0.6542035004829522,0.4693658474844415,308.53999373264315,295.0317271971917,72.17230906680273,0.8425059030072298,2.409116323804483,0.6471608170920518
199,0.02150806641415693,0.566187558446778,0.9944864980487619,352.8905799878091,242.5821253468059,51.299504550476556,0.04936262194090523,1.745679366317112,0.5337796286542434
200,0.9797584239889402,0.3095693715480156,0.8606031027468852,305.7187638173312,286.4207971024271,87.48985672157211,0.22205575438658706,1.0712709056930616,0.7647840727376751
201,0.5300261906790547,0.0925321924071759,0.7176198845724575,106.37727123887241,57.11711797970534,7.219985664323206,0.8635800876219292,8.368940511120483,0.4155005688997917
202,0.9697170179840178,0.7504897824344225,0.6635232113024686,197.4669578568384,105.56977380437776,72.94543893908151,0.708113512754906,8.720414508997928,0.05667340287007391
203,0.7735491707150358,0.3250227465806529,0.880371587728383,73.78377994253339,280.7252459820835,26.274681159900503,0.38669444241793827,3.204190543182194,0.969463166794274
204,0.5666270487525035,0.8199693598970771,0.42165603302814997,162.37066387450247,112.55940620428883,16.044876723782856,0.5511262404946611,5.552866677882848,0.7542944449507631
205,0.9734989147260785,0.0025613044309429826,0.33966007523750885,273.3398832008228,23.56921555526275,29.258841901656705,0.8382326615678612,1.9812874105563387,0.6572243447941728
206,0.21130443965480664,0.8948149710639846,0.05668514217017218,1.9459124385982753,132.63244334051478,4.992310769677163,0.12867558203195223,8.09701433278364,0.9929671858784277
207,0.4860319695023354,0.6418492033772636,0.6271580855038482,352.47363474019767,36.72714196670149,59.092797451328025,0.33682531443191693,5.535905403177719,0.2654781287675723
208,0.4489836065424606,0.7033390580844134,0.6406796923896764,15.21203229059577,93.04548324305006,72.0142044991271,0.5889629105166532,8.491326292251468,0.9419831646555104
209,0.624773460188182,0.7200786505844444,0.3831367864229251,270.5902763085395,47.363217702477236,31.899061296971748,0.8370668128519319,7.520402888516663,0.08450530924182385
210,0.018647286500083283,0.9851393049648032,0.3160028855346609,297.10120305058064,311.43018952142074,71.38865914153797,0.8776295522875153,5.028001563934842,0.7831091823393944
211,0.6825840354268439,0.39927125348965636,0.7908762775061187,275.261721351853,26.66306173167471,66.42264522603644,0.44853327076276767,3.2588032232769764,0.46217657334217804
212,0.7541166932771448,0.7864303705855272,0.1695107854611706,139.45524600646047,198.68115366456283,24.996278135120402,0.21603685617190785,1.3538811602802017,0.027350173411658033
213,0.6678089863574133,0.17601345143420621,0.43174245628248903,44.74658903821558,170.8744191109417,9.430052501751343,0.5142799857209902,7.772196320513263,0.6761502920547501
214,0.3050854318917263,0.05154200093005784,0.6071945943727624,120.4288889495671,48.18421645135805,45.88030691150902,0.7167355985040776,6.82854962399439,0.4427014611940831
215,0.13142301939474418,0.49404141035093924,0.9308697690337431,124.76505756849052,329.162195532267,6.595019238342298,0.21456990354671143,1.1916828035453801,0.7179881457246374
216,0.5692452077821363,0.7186866120258346,0.42345500726089813,240.9967371420205,86.14655406299234,12.914231494867009,0.03049431849271059,8.417313013732434,0.7906010207175277
217,0.9772974642179907,0.48433935206965545,0.341161341505358,142.35077565770595,32.64426362647582,19.67089342600084,0.4509037406067364,3.634763662453974,0.38797619487927293
218,0.9712203713939526,0.51324274103879,0.32328200107160954,155.14917962812484,168.49550210316198,66.55982391595515,0.11130032814643345,5.486162292241119,0.7072749347202479
219,0.7117314240422565,0.13455221587209962,0.5122010423361789,286.62887033519297,58.12975844027381,23.310185293373888,0.8812041469539982,3.088092545655323,0.8849580990092363
220,0.8108450517728925,0.2630528945561964,0.8152686862295959,6.015312254707516,308.6211463725204,27.739239969497312,0.5643212634769734,8.039305799606488,0.3868613695933018
221,0.6647565609358717,0.9591965345784557,0.15097567672259174,38.475349617847804,306.91802145403346,39.696616229950216,0.3398671961016953,3.827712496595457,0.469594404991949
222,0.23660824244352988,0.2789839540435933,0.9804372982454952,23.275628172811867,126.13298771868833,8.027335345747183,0.43997024481208064,7.846739303078037,0.5299794932114892
223,0.6309949811715633,0.5689961411166005,0.6135825270921923,283.5172482142195,327.3363824293604,82.10724460560502,0.26008698903676125,9.614826491515851,0.3559290583957918
224,0.929339130155975,0.9198517733507324,0.3483082194570452,176.2073357456386,286.06101384494826,59.87211508617038,0.4920000806830358,9.71585324884765,0.6867049935304094
225,0.7418999192789197,0.021534320666687562,0.1213399283781182,128.47503146784453,279.7279751308151,11.679690810505999,0.5858799769948236,7.819319707867689,0.25198241461417636
226,0.7197505569490604,0.10450507389870473,0.7084088140358217,171.1722176976964,108.89848365660104,55.67012515121676,0.05093823082954623,5.580255137300584,0.4608623454810586
227,0.19779991754773074,0.5106577257502358,0.7929099898592104,231.47051817264705,50.958916075876914,15.750160063131712,0.41184603942767717,5.022768463164103,0.2605191067913547
228,0.9747076644515619,0.282186264926102,0.2563886605545413,291.6643451446235,169.61903516443166,61.09333012701012,0.5398019767431542,6.515505360733485,0.26779188251984304
229,0.7474894201732241,0.19028634061571212,0.390286499919137,144.30637115126996,106.52740750896,21.269649520866572,0.054234452361939474,3.429901170128025,0.11730575833958573
230,0.5221655872538686,0.38415897260513154,0.5103569496737328,203.27047963828892,138.78756812602188,38.010341814533106,0.2533673166972585,5.1942837920028255,0.6299180893325247
231,0.8076169414876495,0.1916014058443252,0.31996607678034344,331.95616296444234,16.215527369447983,28.996415168096775,0.03953735811007209,2.8294124555285087,0.7777870090617798
232,0.4407764660399407,0.7417555878846906,0.9730639004516415,116.39630408784299,111.4753710166514,55.94260262454883,0.7498765576328151,1.9448865237853024,0.28079228996299205
233,0.1577002849385608,0.27071151231299156,0.1858862488581799,17.84986667484045,150.76382756874895,81.8427211199992,0.41236405380489305,5.62057958460832,0.4179317610452417
234,0.676091947177425,0.031155073972418904,0.7752012835454661,89.08489615172743,190.2353454495333,74.07039628886221,0.14719129338790662,8.604704097398091,0.18599568079435266
235,0.7038519940814003,0.5062927019579802,0.693679048725171,171.83323919804096,357.93493097437823,1.5497643163192552,0.7479988797965925,9.801384175488726,0.4124542210078798
236,0.8932826387919486,0.5400394155299291,0.4846961566247046,266.6045683662757,84.7354974326659,57.823552718396535,0.9394617467687931,6.103214809811441,0.08560406757844612
237,0.7442774765205104,0.6870679539120756,0.9120751373597886,165.6550020048097,332.5573874031119,76.7556024993381,0.26546049645915626,3.214002661738312,0.22355797655624338
238,0.2756503070748877,0.6300065768132918,0.6493583872334566,76.7390970129028,187.72087989592833,44.656456576475875,0.07188700133492239,6.380972940145526,0.4269912715617102
239,0.6745104873809032,0.7372512280719821,0.9991185855008662,207.46847002645728,345.441637351037,82.62155093508167,0.11932631255779415,2.5043403350277806,0.2994812571941875
240,0.9579551424745004,0.3543752862766851,0.7301032741488889,109.55529274718315,192.75781420953012,32.68285637643608,0.18236835174984298,9.106131065180293,0.9676533570685424
241,0.16942081298492848,0.7781025752823334,0.6032751648081467,199.45921867381483,121.7934694315074,83.0418363585691,0.4259732418900821,7.0167970278305,0.923223750546109
242,0.8653994132990483,0.9917326105935499,0.833613025341183,156.06843397912084,253.15866721319125,21.01617760924576,0.6090638759017456,2.8248426564661786,0.4463719908669591
243,0.19970637999707833,0.6176153033378068,0.046014479434816166,348.22275785124896,4.602400935681537,46.394154078677296,0.16584877227572725,4.06972675351589,0.08629955600458197
244,0.371887367277639,0.8677060593122151,0.9583206391409039,217.89560253876448,70.06067078094557,43.776578403461954,0.6320905792801641,3.6140072348150425,0.7531237025549635
245,0.7611517434990965,0.44793356880242935,0.1596018055381719,205.08300046886652,285.03476576096375,82.54124260408571,0.08124483164120465,3.432517750974279,0.1558212503090035
246,0.9278618160828482,0.04901965441554785,0.9956668326591607,114.80538154345155,180.09032467170806,5.5909866643561985,0.2322050151731819,1.7286546032971237,0.09201651830808259
247,0.39965699167363344,0.6635675763664767,0.9215975031377748,169.12341376549452,358.5132026238833,72.22018547915062,0.68948013040144,8.630397916109068,0.24174165497603825
248,0.6697518286497798,0.8493815359047149,0.8222635445217602,361.08476007754354,132.95713165595288,59.306486833695324,0.6774433244264219,2.613389838896925,0.20467395876557568
249,0.3103682930718642,0.9055746972556226,0.15507901559979656,21.902645719660818,65.38544493853301,85.24031117274286,0.14088623968651517,8.984064486158545,0.7482219113858882
250,0.3955651856570039,0.8776433271286078,0.6731076046964154,146.5223320300907,249.97268618885522,61.921700693202204,0.3339131008335389,5.3947103458254135,0.7247739093059208
251,0.5497659236181062,0.8241313180923462,0.2619282421777025,153.3506398014918,45.72020858838316,53.447851163728394,0.43484938945109025,3.458290719965473,0.8274983136157971
252,0.7832410369920544,0.11903939046803862,0.7015550460603553,76.22212039541454,344.41295011965093,70.03868088537921,0.22860837082448415,7.242118736847536,0.8373083184147254
253,0.13931288613029755,0.08486417894181796,0.29257551216776484,4.519818935933709,301.5453326757094,33.3788219902853,0.4784194637860637,5.192647839544341,0.0769725940306671
254,0.64770245405077,0.48541323853470386,0.5354545950540341,308.44662831686435,314.10643319063723,88.6478674014979,0.5472143310541288,9.273225441501477,0.07272181536839344
255,0.534299268553732,0.45576844131574035,0.34202539727278053,44.4842795840472,155.3530991233401,12.934502590058605,0.8441620874269865,7.010305681654951,0.6947319233843591
256,0.6137712816672866,0.8852599421066698,0.896546407963615,127.46179829152675,47.92883089448139,7.858415815921267,0.599799856213387,5.51984022926446,0.9804915975891053
257,0.8775947458944283,0.7270771489511244,0.7096483478588053,126.78894864581676,200.58033929202983,87.17209925490036,0.6334918254371732,4.877855975319864,0.874116612217389
258,0.5016755675140303,0.6200176459744107,0.17129908009036443,14.758612094470859,239.10148371021916,84.34408954141173,0.20449387984164058,4.824292143931147,0.3166125848153606
259,0.465664508048445,0.1803372478201054,0.2141403561164625,75.55671893472821,362.0338029272873,11.762731824049727,0.8319462193557993,6.781321467944421,0.010202833710471168
260,0.8827757559230085,0.6424272742837202,0.3490603054168168,37.19619380134941,298.95545606837237,58.96483627273399,0.440695388578577,8.45961023487337,0.3945416395359207
261,0.3769704524385743,0.07568608017195948,0.6452814993669744,333.3389066201478,25.20813855586201,79.79072624089568,0.534855660993373,2.139577357769478,0.21265817054687067
262,0.7943850504965522,0.2510760458698496,0.020510827261721716,338.0218135974601,123.75126126386877,25.161331647416574,0.22358666217629797,8.828068723022707,0.33525987128657286
263,0.8196117597899866,0.7670545244168024,0.41933593551721426,220.2276372257382,137.2001996154748,5.190922582132742,0.9808365214874503,3.6498323965857273,0.9123037703020964
264,0.9982734051027801,0.4006849425276741,0.09177919354033656,229.30113882462084,147.00486822202708,70.22956025672913,0.45364721887814813,6.668378633850953,0.5309112804448232
265,0.16211060928413645,0.15829260539682583,0.9092973251759541,148.09381940174399,216.66843119102248,33.611087643501115,0.8079246453400701,2.8946941369641572,0.7326411179832648
266,0.06625947149074636,0.4874753004144877,0.6755628618826158,342.3396657298371,328.5267746206997,19.99450843116245,0.41937126127886587,4.7060389747661535,0.37092644587508405
267,0.08715365674044005,0.08253494368493557,0.21679958296054974,147.50032988644242,210.47388588607407,8.075448736210586,0.5043269791216589,9.264865266848588,0.8962626822351012
268,0.04471865848544985,0.5864792752766516,0.21317134112631902,230.6846361574292,341.5370695542302,70.71078924575006,0.7462676997333765,5.033029919523047,0.534210848341696
269,0.15276199559448286,0.9838442132710479,0.4158737980071455,178.4502283685744,195.9690580714466,2.9350293760802595,0.2459791041049175,3.0480134841788096,0.9541724138252903
270,0.1841412061811425,0.04008112629177049,0.32101397902215834,37.643703212730586,348.1841277868925,19.756207724009876,0.8686355329952202,4.214050146031892,0.12020941019640304
271,0.8989522657368798,0.8758465131246485,0.42754129080544223,350.0054284432933,101.81636223203502,89.61399298888445,0.7112735650693066,4.0546799920236225,0.31736183460406026
272,0.5653565403607208,0.9568587036945392,0.6147935727145523,196.91919728882908,40.356618624537255,65.78097280550749,0.9481192263874691,7.614869091021363,0.903861703473609
273,0.5185194550128653,0.8456261940964032,0.36359764202102085,290.85851473368854,80.60416487179417,3.272065270905383,0.038699254309991375,2.4024870756305754,0.4727898026467301
274,0.9915890193865634,0.25860937024769376,0.5118179283160716,188.3933214172512,8.280246437842958,80.84228317250195,0.16102196711441502,2.1243807079540566,0.21366534255701117
275,0.8035385426750872,0.4391610497313086,0.7574002674433868,193.50233813729284,138.11040146064758,6.0279388606944115,0.13193895829911345,3.9411001068924087,0.18328092362335882
276,0.13724229935952462,0.4453393879928626,0.684825469442876,26.69422710829079,14.749290431614035,20.192305004953173,0.7429194422890432,6.642495383028174,0.2067929980906192
277,0.8256874904800207,0.31747389303287493,0.22152085203514435,159.28200781727432,360.9242188418256,57.979993273515014,0.9562124840761534,2.859378638397902,0.38110299925436264
278,0.8285194626634474,0.2899851033966988,0.5155890747196973,276.6482105377332,277.22431380230375,17.93351556027378,0.7828166830649134,8.901246895538643,0.4149021454306785
279,0.7953413976347073,0.21211175137618557,0.5091234533425886,113.98254316236229,362.1012481930107,32.00938943412737,0.7202164020396303,5.220716127055232,0.17063048968184738
280,0.607218234283384,0.9715464755364228,0.6839344705769327,79.05994217604548,121.21904225799906,15.166276401777287,0.15996035316982307,3.2074243308643346,0.8991721807280555
281,0.3842879744819365,0.0012691954353358597,0.7899156564832664,112.2615883361608,262.5407701499267,67.73835702689341,0.33893476816033946,2.0236965164672585,0.3016216557638254
282,0.5153213357746136,0.05821341691631824,0.3851048811171204,283.2264917549804,208.76079826978034,56.80084722906258,0.8589146045204252,7.675331584492233,0.11820927286962979
283,0.22920363100711255,0.2554642707959283,0.3968151815230958,123.38872757115067,215.2683608918423,12.111519199639094,0.8165976899908856,1.047339042149717,0.9219165478737559
284,0.2630448032920249,0.45097603955003435,0.564050502508413,244.81502931226046,142.97858658257127,20.758812789353776,0.09217797152721323,7.334452237742022,0.26111431616870684
285,0.6394620751577895,0.6210743104557042,0.12757755093718878,241.93882841352075,205.78030377331376,78.44440701909944,0.19229350777924992,9.095175103489776,0.04730848956061527
286,0.8495799860877451,0.9604130457676947,0.567603519849712,10.255902913886308,213.98100626857394,74.43474264056235,0.5776473584561609,5.744429309043102,0.6683151225456968
287,0.47266429765918294,0.3336931360324379,0.22853220001724547,326.9691817087263,238.82175468074064,67.79178744870099,0.41644815111579375,7.061567470305599,0.2589776165855583
288,0.7671710060052573,0.49397393223573455,0.8439411394975613,173.37923255282195,136.65606503408122,23.514723938361275,0.7973868427819106,4.864876841038465,0.8258141497632023
289,0.9642872661200818,0.3111465130995493,0.6292798253416549,211.7115848990887,344.0092270353427,21.57735368133476,0.38306964765372686,3.5901756846022326,0.1783855346874334
290,0.7161547429710626,0.43708249445073305,0.5414230182634201,151.5399285717383,303.34515183074774,17.13741602376988,0.8565839879363776,3.681458668385399,0.8636994886894245
291,0.6985322089616675,0.6563928437673021,0.005267352921422571,310.7519330049172,188.39749108892028,35.005245864619965,0.5508157432205044,1.6705486988259945,0.3086653780457564
292,0.0196614257870242,0.9186200044483412,0.0686880735848099,340.5898569357976,41.055561140693726,14.755828038666165,0.8281261897396762,4.716672578701283,0.7922524908781051
293,0.880712892707903,0.860928553876467,0.7546348069622182,51.576314318716534,197.1230215726383,22.728552232087356,0.4691532236717176,8.684122212466784,0.32973611749359405
294,0.6083790121357888,0.8222245250167325,0.9868881304094103,101.29070928697885,213.46584172569308,30.250059285924536,0.756179946152959,5.340856413050554,0.6373007402576041
295,0.4479171730868984,0.12445797909167595,0.22610528142214753,93.44561982042194,346.4121192108551,32.10330437810626,0.28299495396623386,9.37982810347411,0.5390237819333561
296,0.11733589352900162,0.6641741556143388,0.21951302825240418,76.85094665587694,87.9357443144694,44.79564786760555,0.4230892548796255,6.949912364018382,0.9620254924176261
297,0.6012163921254687,0.8632967212875373,0.6703123424740043,77.61437041366548,65.43996667663194,23.862733108788962,0.21533376713446342,1.4449566832217389,0.46397683867439626
298,0.9170394530401099,0.16028802296868525,0.06709428522945382,270.0581997575715,40.10861203514785,21.374679513906592,0.9179121723759454,3.9492786023062654,0.9914298998552841
299,0.7848066394224297,0.9041269269457552,0.8463360024744179,327.4940115364313,364.1480046622194,32.56253174965899,0.8987946467972361,2.1983163399524055,0.7605417776624672
300,0.9606973098036833,0.9459878245701547,0.6670234861187637,166.64266779787243,222.04973427833804,75.80718115865672,0.9798788629118353,2.0741657887739127,0.13688785370625556
301,0.7232119390766601,0.9136823721418623,0.6086842904023361,88.49069122768641,216.29393246815818,65.80180730265262,0.7702203655112535,9.898068365994375,0.5598436249021906
302,0.4317837951679248,0.04859815930412151,0.8128291869619861,350.9044019510403,57.67860539267584,60.73790107823117,0.3928648609616794,3.9526250015427355,0.43925957891484724
303,0.1960806154049933,0.3975050877297763,0.18187519115116446,87.58943713401258,284.8539147492303,11.818748184481402,0.5715918973181396,5.402119760233443,0.28758768398454415
304,0.6213395637315698,0.4830744281699881,0.8734048279838171,105.29034372332842,237.1105953090843,63.096513944290344,0.21040301388129592,3.3412923392297236,0.6896928994040936
305,0.8181105268767569,0.2906411480694078,0.9544904990326614,71.56862125601769,320.22508638282494,16.584267705904086,0.4867389938298147,1.5390273293785284,0.24630734847066924
306,0.14204046007152646,0.2796694855662063,0.922190868396312,69.8024308654979,66.59966146841644,34.81479129435425,0.4629574500848539,5.660661945975153,0.7490463926992379
307,0.7934041927568615,0.8351602853343356,0.2843942588712089,147.8485016685903,259.4260450984472,36.56527988561569,0.4818656389247626,5.0562847979848735,0.23062799385772087
308,0.9829850661947858,0.15951702803652734,0.6118371428963728,6.589588204468787,92.11662926938199,59.62485455557215,0.9778967726922129,7.297805641011568,0.6090753845660948
309,0.2208056271946989,0.6753485808323603,0.5436330862140749,210.73455681244283,108.17507812314572,11.167882378214504,0.7839506070583593,3.2363889519074,0.32393942555761895
310,0.9131019848166033,0.6932718223393894,0.2997829774338752,350.1091814061671,271.7647715723589,44.32583629713906,0.6234155753566883,6.0056489987231325,0.9024149276795798
311,0.17082222362305038,0.799161910495488,0.4952076570421923,341.7518796339139,158.55836703293397,73.74954443952092,0.986983478416456,6.804318834255683,0.3146516043706797
312,0.5539491322152317,0.24801742916181685,0.10636562132416293,44.04102217225433,97.56323911147658,41.58877071464038,0.11369787784549408,9.343961200133664,0.6529143631285987
313,0.005014099288731814,0.003333980051800609,0.6626461087563075,273.6721784947097,104.70950796267297,51.42054550485476,0.479597755062161,6.832277500946541,0.053851011079037565
314,0.09901702432497404,0.40918237644108013,0.08946804466028697,163.75196454912572,219.48361154030357,78.94430360537208,0.2515634374162182,9.51000676193228,0.574425147883594
315,0.23127423636754973,0.900523102160776,0.09737434476288036,271.83496029116515,295.9194627810419,80.30765851265635,0.061151833085808904,4.370137447984656,0.8182728023554664
316,0.5503267951321322,0.37905449901800603,0.7581492944695055,52.06749513842166,69.12019550995063,48.0626014977789,0.7321048176335171,7.250622743274085,0.23550417219568043
317,0.5898131506193894,0.4310942235721741,0.3056481116851792,9.550774240358175,194.68875324511993,81.07052596843778,0.920627236404689,4.004117491638521,0.8936524887061678
318,0.09722640650672838,0.2179531523878686,0.2418505495353602,31.672110887618366,157.2582482281318,17.070588321308605,0.5405747571531683,9.170282534149242,0.5275692564421334
319,0.9232456459219102,0.5286505031110719,0.02995955995027907,311.4260065264046,63.08235396120511,58.063244388855296,0.4830447914004326,7.408717492895899,0.64375696268701
320,0.861794083548244,0.3298841219255701,0.08815215843077749,85.24881141008139,179.73194129803775,79.89109817732707,0.5847259953764733,1.47752118457458,0.1275523773189634
321,0.9218476281596814,0.9625923742682208,0.7340757502592169,183.860335174042,224.8163017184604,64.05958964012493,0.4460004372901749,5.447400250868639,0.7215011102273129
322,0.4815889137343038,0.21525334157049655,0.4010274386429228,27.139393213827912,277.58600224935725,2.7185174865007866,0.5829678962365724,2.771786239899229,0.6198773983183783
323,0.30119781894492914,0.36041622318257577,0.5861180929311085,306.2627580509603,194.36769705968257,76.68344313309598,0.7306829297253862,9.931400143282954,0.399674766367767
324,0.4849896207321435,0.3047756650398951,0.6385286936261692,333.72464659466146,103.7945096516218,15.414089384551858,0.15821458643651568,9.209688182265964,0.2509192402625922
325,0.4892933279746212,0.6064474454589653,0.40915905478247444,253.76969396401793,56.96467443524301,19.85351567217661,0.29808652915642597,3.077354373848764,0.8705507225210313
326,0.29652449080348015,0.2955719603130128,0.0500737990764901,203.8094764292374,349.39376470501907,25.659828957015186,0.7678015847126953,9.657501971864141,0.4365220204873476
327,0.46239492773055096,0.16157117098756135,0.22469808208057657,276.0690160629615,56.49536390586383,3.8121555936620566,0.11599158652895131,4.841226026914082,0.8137010310112964
328,0.9432516025174409,0.8050491216669324,0.4997938685044646,227.94152058641316,341.14089237840284,69.13706585380226,0.8182126857328694,8.747707446459682,0.9832279936978593
329,0.32744828320667146,0.9237425877314527,0.18619698776281438,8.783137103746832,270.994494612569,35.7226844820797,0.6511640174856875,9.470490223055473,0.7916411010019947
330,0.5522364229927771,0.8298142857044004,0.37781236703763715,136.43375129805057,261.0472947387481,73.38795340760285,0.7130190116004087,7.637674270726275,0.7399401208418421
331,0.508873948182445,0.4537603885179851,0.14415064653009177,149.87890432898402,252.24113628560676,21.84929314111499,0.443177907969337,2.3719923631143756,0.7948052600820084
332,0.23915159617597237,0.13269258912885562,0.15379036447242833,122.84008851626366,88.319904809176,44.09629271361162,0.3947778008677997,4.591654865121702,0.3768242793804966
333,0.7137502531607169,0.37378247065912,0.9115501024399418,354.9205656401515,6.456913442607969,31.42988812921592,0.5695670327979606,6.184596296273638,0.15736980629595929
334,0.35611891479534097,0.430050201371545,0.9696452162810602,122.59454785616697,310.6464149262076,77.9816860481205,0.29057691899547355,4.014574889030074,0.6515510909894947
335,0.04515572562790476,0.6941109941438772,0.11427896806295029,80.21538527019769,153.71797627845498,46.04807949376665,0.24635902280313896,3.283755804964574,0.5986866242364048
336,0.6451859755176119,0.574890427207807,0.18815821646433323,62.01222101205588,188.7483262885632,15.421924476821909,0.601389107215451,2.5167515288714783,0.8357913066437468
337,0.04890974263404496,0.10349848305084743,0.746023465217324,285.2812878808722,351.14183744257315,30.93047177338018,0.7763559190661181,8.392120428916765,0.43214338457537815
338,0.18315174767444842,0.07645142851164564,0.4039368523256853,23.076708392097057,283.9993648045724,5.909934382223058,0.11753221190883778,1.555573150195647,0.28116348856058904
339,0.13480998451868073,0.23897156436624936,0.7967316727519501,79.63496389106363,124.34433035726845,32.356531064533165,0.6809104648868087,4.025519414592301,0.48011802769824863
340,0.959884497146355,0.14354804013366812,0.03240579661214724,268.03776396704467,335.0170082469676,13.372567703234964,0.535489418101497,6.091778560746229,0.5043850983984303
341,0.27740035553486087,0.181486695678439,0.019744543003849684,135.9023523943603,212.47262181635296,2.781651014624629,0.5541213342656847,3.3360058229516727,0.5851609350275249
342,0.9999368142068852,0.5691854260261171,0.2688250869680196,40.50272717265338,144.052862896665,84.17479481456824,0.6568408172884956,7.055479506382253,0.10955590012017638
343,0.7001037661486771,0.9988752454016357,0.17087297122972087,108.49168661566823,227.1274729379639,61.49749835596118,0.8036382731606718,3.5981530410049016,0.42577555030118674
344,0.16018588869599626,0.2933359500786755,0.07266302746441215,39.92112144792378,128.3560127477199,61.25780869080476,0.46094486075872554,8.942287488858447,0.37583930644905195
345,0.3722497038345318,0.5505418974165804,0.34764028908615,104.50836072121861,209.74108445611316,83.45867079528445,0.9352831346443854,3.7991981696004515,0.06350480888038873
346,0.8247283602238167,0.12297422951366753,0.5635942315266002,346.75634509473446,81.06710969510767,28.369030921544645,0.871063353024656,9.75418424861785,0.13368034083512612
347,0.29108725087414494,0.4031045089340769,0.13861255931295455,341.0065291027516,107.91084654413072,78.04139541527117,0.08551599290920421,9.85085002013226,0.09834007165255025
348,0.541383670743322,0.6740378992513287,0.1075169415215496,147.2067284727782,241.97544586424715,33.45688870868622,0.30768439903180117,1.6239299072329887,0.4277632959142793
349,0.07395585093717091,0.05450828512106091,0.4342069679882843,245.45853419381828,177.2862742538955,65.32189798111632,0.6186861528698355,1.924964325972367,0.049345061390893535
350,0.33623754417710006,0.08333528521866537,0.25013170975400134,137.53243258777707,217.6007718897797,40.51531620377325,0.35838529947213826,5.103877793012653,0.14560128606110811
351,0.40823528239433654,0.030553937434684486,0.965449234035099,245.24444063453825,225.04088294142952,62.42539568867069,0.09473019293928518,5.008774007560918,0.7133632522630505
352,0.883059039705433,0.18942244248325005,0.6599423423584085,176.58843130268303,280.5422433371693,40.14686624535895,0.635659252386773,1.1769372199671344,0.06728780196141451
353,0.38290179559658283,0.199448628927581,0.7492343531260267,93.88099497307985,93.31880005148518,55.34649242864154,0.5756501734091435,3.123321565035731,0.6500002019091043
