comb,a_res_start,b_res_start,c_res_start,w_a,w_b,w_c,f_a,f_b,f_c
202,4,3,10,7.275870559071693e-4,5.853111371848366e-6,6.736404865023032e-7,0.6785773250439671,0.6551059166750638,0.8518640516834566
203,7,2,4,4.4153292324222996e-7,2.3395980804555214e-6,1.0909408684339429e-5,0.6775093408828834,0.544860911073396,0.6991238498669118
204,9,2,9,8.506585165309807e-4,7.453710349629683e-5,9.965853509827244e-7,0.5572687610551947,0.7747763782349648,0.7237012694425649
205,1,3,6,5.797907972865488e-6,2.638400731200571e-5,4.3019566152517976e-7,0.5402044083490036,0.5833378100703703,0.692322296945611
206,6,7,10,3.5337975408594936e-4,2.741316169592055e-6,2.343528528381082e-6,0.5249111864090664,0.7138772119953064,0.519747808226617
207,2,4,1,1.3491135474109815e-6,2.0677606665224827e-7,2.812593158893237e-4,0.8575958088354674,0.6303955317011569,0.7732462776714237
208,4,9,1,1.9659740250345623e-6,4.282332307084709e-6,9.74373373044363e-7,0.7598676846107701,0.7851051858540159,0.9162346597284777
209,8,9,5,1.876595057655483e-5,2.188146048534542e-5,7.732107954915194e-6,0.805154239651165,0.5055987521561328,0.5106998415316921
210,7,9,5,9.690707917492047e-7,2.7552562591774883e-5,5.80158055011159e-4,0.599901946402737,0.8577213960534427,0.7246073517915793
211,1,3,5,1.5974113288735418e-7,9.245041270086013e-4,2.579706312966285e-5,0.5217839318745536,0.6333935809468385,0.9271766916684574
212,5,5,7,2.219044837241266e-6,2.7947194963686225e-6,3.689581412363188e-5,0.8780698232657742,0.6642006741474615,0.7432359246098204
213,6,4,4,1.123330976794462e-6,6.389562133396559e-7,2.2776388512019486e-7,0.6290866995009128,0.9926924917099531,0.988499568875297
214,4,3,9,7.491658383981162e-7,2.9433568744953173e-5,1.1262486251246555e-6,0.8380506383902393,0.9292478520739824,0.6114240216731559
215,3,4,2,1.2139361666611624e-5,2.196397911741811e-6,5.037664420171787e-5,0.8215933059641393,0.7209617437187117,0.9765525266382611
216,7,9,6,1.5107747259411974e-4,5.077872793085582e-6,2.4366185028862786e-4,0.6313952293979237,0.7931673890323145,0.7336026684374083
217,6,3,9,3.424857675546219e-7,1.7899538234075245e-5,1.4304300452966436e-6,0.9450564434536499,0.996942517638905,0.895141445705085
218,1,9,2,3.4955941219766795e-7,1.2726828948300505e-5,2.0063701217153178e-5,0.6205693373628892,0.8699440154613693,0.5241914260957856
219,6,8,6,4.12683760508282e-7,2.7878490494170737e-7,2.5532680875428373e-6,0.9381834776990581,0.7290009739979869,0.8556899060935248
220,9,10,7,2.799338777588112e-6,8.198526012748174e-7,3.845738477252745e-6,0.8969823632534826,0.8998460018330952,0.6203683785308385
221,1,10,3,1.9289391873612429e-4,1.5341580554572722e-7,2.773470153446086e-7,0.7297754942495376,0.6748316809129902,0.9053425723310793
222,6,10,5,6.854685389177071e-6,1.2900643638867259e-7,4.1776903860041905e-4,0.6188986672301544,0.8492725960523821,0.9604411723325029
223,7,9,7,9.299024803287375e-4,1.1939514939468692e-4,7.666900157529772e-5,0.9641779246154474,0.9462690640817164,0.5159483819941525
224,6,6,0,1.2902520893321928e-4,1.7166976422880824e-5,1.6138148374678617e-6,0.8378178642428247,0.6185118344939546,0.8126596271495801
225,3,5,3,8.293034418256678e-6,7.264794933442708e-6,1.294659276969366e-5,0.62031938885618,0.7527483498230576,0.5743623323845677
226,9,0,8,3.6099881908491674e-6,3.2600799947658747e-7,3.186904040686881e-6,0.7420300116739236,0.5003447933273856,0.9332807752216468
227,8,5,8,2.827387561030053e-5,1.628326570764906e-7,1.529838967340777e-4,0.7689505130315666,0.9055275091616204,0.6708632856372279
228,5,10,7,8.088867823561856e-7,1.3836809331407889e-5,1.3063426690561629e-5,0.585578269966878,0.9340712670743232,0.7261521778224269
229,6,2,0,2.9483733489140586e-7,5.533636803473858e-7,8.356503287025308e-4,0.5576517421124736,0.9113550374304178,0.8934987525407924
230,8,10,8,2.2759463611747832e-4,1.837762685093641e-7,6.502433041992302e-6,0.6316683272838127,0.7089270701978821,0.8461327097555622
231,2,6,5,2.9961730246129353e-6,4.725854838032126e-7,2.8910688593866065e-6,0.8902105906697688,0.5521658581380033,0.9511781800591852
232,7,3,8,4.344703953273327e-4,8.976507766911107e-6,2.5224415439450196e-5,0.8964236784706591,0.679424656950403,0.6041130588899832
233,7,1,6,1.0137513581283878e-6,3.0869867053256265e-5,1.2194483154939618e-7,0.7794543514474062,0.8784870940727414,0.7468490263107233
234,5,6,1,4.602886622536285e-7,2.5901683238383237e-4,4.124677626842402e-4,0.8654932357028593,0.7837784011319746,0.5475173700902378
235,3,1,10,4.948752316744277e-4,2.856760051678966e-4,1.8062965954400784e-5,0.5949494077234995,0.9930391766040121,0.9970606040596031
236,2,2,9,1.329971975450191e-7,1.9936520194934706e-7,4.775410413052377e-6,0.7823462117058225,0.977606282130233,0.8040712784810458
237,4,1,9,4.43703726097069e-6,6.447980225910298e-4,5.976854840659916e-6,0.6598911722791381,0.5156114453308983,0.8185466148731066
238,2,2,3,6.505668859602176e-5,4.522718640788471e-5,6.663510434460498e-5,0.7997638274185592,0.9781880227898946,0.5352740989071317
239,5,2,1,6.222289550248052e-6,3.8382280938366466e-4,4.414463695554312e-7,0.9565763908110093,0.6206762447650545,0.7305736025474034
240,6,9,5,9.728292621403024e-4,1.4431039682349815e-6,1.0537359886569457e-4,0.9557721827691421,0.8450231011131546,0.8018181124699768
241,4,5,5,6.191232051502862e-6,8.222212293008038e-5,3.428740752740982e-6,0.5597349172768882,0.6231558409362333,0.5683301272608805
242,1,0,1,4.0177686515540474e-4,1.345058652354234e-5,5.990060261571805e-7,0.8911315682305722,0.5546735992587637,0.6860417876091087
243,4,6,9,6.123001229821279e-5,5.738102956743214e-4,2.784761846194845e-6,0.774019021596876,0.8106642919906881,0.6565834162156098
244,6,6,9,2.5271029015322245e-5,2.7116321251216517e-6,2.0240523309644e-4,0.948340259991237,0.9525509320042329,0.9955313319477719
245,4,3,1,3.227319265383488e-5,3.874551659651892e-7,1.66827057406924e-5,0.7695125459384872,0.6267869483408286,0.9809150337919127
246,2,6,4,1.6873943079119787e-7,1.0251581336133117e-5,7.901631221411942e-7,0.8146568653134163,0.8288567775296979,0.752176667064079
247,3,4,1,1.3688593177277619e-6,8.48067945293826e-5,1.47738827547344e-5,0.6477031454148237,0.7006892617389094,0.7656052451609867
248,8,6,5,3.274258664261247e-6,6.5238352363207e-6,2.643886886438201e-6,0.6063374624222051,0.7892683966191253,0.9523207825064892
249,2,4,3,1.3615629244699318e-5,3.9651099526199737e-4,1.0856453483557574e-5,0.8919272733442485,0.5271486281215911,0.964883462826605
250,5,0,7,9.650900383142636e-6,6.891522833457712e-6,1.2928587067759303e-5,0.9314283010171494,0.766201423397637,0.6168808208670234
251,6,2,7,3.2363932746798306e-7,1.1406087393222282e-7,2.6584119668489496e-6,0.7018738520760089,0.9317640113439412,0.9674813909340882
252,3,8,9,3.0828429993603297e-6,7.951908801207276e-5,4.424217449773351e-6,0.9479599220593227,0.6385499856660608,0.8221300993630429
253,7,3,0,2.189008034395031e-4,4.227046367255504e-6,3.0512516093054304e-6,0.8519419833315769,0.9730425416368526,0.5404411746457918
254,3,3,3,2.6794199961673247e-7,8.575630082687597e-4,2.0721268724620612e-4,0.8373441343244631,0.5983306000754237,0.8232917131111026
255,1,0,5,4.5059176069876877e-7,6.333372248104058e-5,8.626191423433377e-6,0.9578925486120862,0.6043871189160273,0.8758006151112495
256,4,9,9,4.7983799302554375e-6,1.323090694281102e-7,1.897631171270273e-6,0.6716476003183052,0.689458542392822,0.9864891720333835
257,3,6,10,7.939197232677437e-5,1.0858130670638651e-4,3.0582154997132855e-7,0.9448216774419416,0.6962678058187012,0.9074302049692488
258,1,3,1,9.502603005766067e-7,7.045558635205893e-7,1.8751601657651835e-4,0.9285368322090944,0.8943817701279186,0.709863969688071
259,8,2,8,1.1608471576160421e-4,5.581156783362165e-4,6.717428376872269e-4,0.5373949694938492,0.8416720644861926,0.9751299286067951
260,5,9,8,6.692786880187287e-5,2.6246617759252856e-4,3.0475285798838243e-7,0.9909850914501586,0.8120033949564677,0.5084871918746503
261,8,3,5,3.9958430324078664e-5,5.6900775521237175e-5,2.8052071275338456e-4,0.6085297830565832,0.804129887807183,0.8391792931593954
262,2,4,1,8.775438971853744e-5,6.822207143869912e-4,6.8051377619575355e-6,0.8826795983819757,0.5122196816247888,0.9734657296193764
263,7,8,4,1.8571192510047913e-6,2.9683772347628168e-5,5.93686506021813e-7,0.5851999979317188,0.9491099514345406,0.849786716663395
264,8,8,9,4.854319406751142e-5,1.4171536231434053e-7,8.482585768238484e-4,0.706325930717052,0.720175351330312,0.58055778500007
265,10,2,3,2.3014118184044167e-6,8.876123469031827e-5,1.8158667287095372e-4,0.5284610121174482,0.619343141688034,0.5542022742150584
266,9,0,4,1.459638359425209e-5,8.459148296598173e-4,4.5612077224787454e-5,0.8491290322461864,0.7668475410860265,0.8299269530408783
267,3,0,8,2.8653161449846132e-5,2.674667820811985e-4,1.0181334749632788e-5,0.5272672964090016,0.9985979081850964,0.7916218593369704
268,2,2,4,5.423504011161902e-4,5.574907852486227e-7,1.4878826726053279e-6,0.8422165700570914,0.7905438976994483,0.7420552256293595
269,6,9,0,3.581523348386523e-5,3.180151234239032e-5,9.777368845137677e-5,0.6005728076605592,0.8774901747403201,0.748177844456397
270,8,4,0,1.7493718896391593e-6,2.832546640251568e-5,5.084051716217611e-6,0.6728417597186054,0.8540186714039882,0.679842644664459
271,9,5,7,3.356242652561346e-7,7.069559759067084e-4,1.8653722137096761e-7,0.5818510765330867,0.774294038129854,0.5896650456234347
272,1,9,2,5.835661939670497e-7,2.388398026531695e-6,2.52584275221489e-4,0.6657400375454454,0.695108649175032,0.9277511015750933
273,4,5,2,0.00094858352220323705,2.4207992776400868e-4,4.94475649308793e-7,0.5774692419001367,0.9665036445475417,0.7948876491965493
274,8,6,0,1.8269840256083586e-6,2.0987076125106853e-7,2.8691414345083415e-4,0.5841790505879326,0.6800403864010004,0.8011395300686126
275,10,3,3,3.110637498669767e-4,7.280449579399714e-5,4.60614187272952e-4,0.5051916845079977,0.9349395920759997,0.6538253618837334
276,1,3,0,5.518342060456911e-4,2.686541241830021e-5,1.3113872745945126e-4,0.7309284801292233,0.6413155396721559,0.8883709552438231
277,5,2,4,2.9064909671642526e-5,1.178700874440984e-5,6.524087488146813e-7,0.7917276119473391,0.6874027051654411,0.5911647071964108
278,9,6,6,1.5749056258546735e-5,1.7917775340400623e-6,1.5623090211271802e-6,0.5992572331854608,0.7036245055560721,0.878203086114605
279,9,1,5,2.3337437204602637e-6,1.1607428779979491e-5,1.7004058097770429e-6,0.964590168374707,0.7594813206621911,0.8276447466564132
280,7,4,7,4.089937844182627e-7,6.213589738423989e-5,1.5757964420606254e-6,0.5662563411458396,0.914592495665187,0.959178920332808
281,0,6,2,1.7392840911596076e-7,5.856995502422132e-5,1.51287646043826e-7,0.541191136665875,0.7921188528116327,0.7784324142925907
282,3,7,5,1.0025310919317366e-6,5.4462682096831885e-5,1.5144767664060643e-6,0.6814783609254519,0.6682120804805308,0.9406061015250161
283,2,6,5,1.9643583552365172e-4,9.931610954870946e-4,1.7277378291825817e-5,0.9718705678521655,0.8117580649306765,0.9741871683506761
284,3,9,2,7.902845742645001e-6,1.2785278766728857e-4,9.956316789908469e-5,0.80845376369718,0.7482498317444697,0.7202709220463875
285,4,9,8,6.554374525962306e-4,2.587370300310535e-7,7.575092831268921e-6,0.5214432078633691,0.8187021643421613,0.9517703768478241
286,3,6,10,6.821489984673969e-5,1.344101234584308e-7,3.113514589036478e-6,0.9469777698179241,0.8613832329416182,0.590681870257482
287,6,1,6,4.540521267838965e-4,5.23744521277287e-4,9.693932318649578e-5,0.867224484370323,0.9117655658636941,0.8626909495625878
288,8,7,4,4.749752745914939e-5,9.258691946675081e-7,3.3383205494486284e-5,0.7591831414714689,0.5551734853803646,0.7399176021805033
289,6,10,7,5.7489758132307934e-5,2.149142902919397e-6,8.435497820508111e-7,0.5193437260263599,0.8503194465701236,0.8695376010143664
290,1,8,5,9.271920263940009e-4,9.52903639377097e-4,2.9726814810301336e-5,0.5976299185815733,0.7896553198639303,0.5364544278472895
291,6,5,2,8.227319269671294e-7,1.1138793936318008e-6,1.115174619992266e-6,0.9198323423488763,0.727056310856482,0.7725737164594466
292,2,10,4,1.9414584224346264e-4,1.1542812524446024e-6,1.680447001678191e-7,0.7901561063649133,0.8571093239779584,0.596965221234248
293,7,9,8,2.762090222067805e-5,7.648581077578801e-4,5.838375001611941e-7,0.8722350909961387,0.5604492703106952,0.6996764160646125
294,9,2,1,2.636740887887456e-4,5.610779864217035e-4,4.7612891695438056e-7,0.7218278615188319,0.6547738309551496,0.5406585579641396
295,4,6,2,9.398108284186561e-7,1.9914102205219364e-5,2.71321175923078e-7,0.5001760897062486,0.8923599070819328,0.924159805246396
296,4,4,10,5.127745316746243e-4,2.603343300505886e-6,3.7047978808476665e-7,0.8787341001011664,0.8033547599922167,0.9663221444658703
297,10,8,0,3.708119339601285e-4,1.44499045449719e-7,1.2796972477765455e-4,0.6889449640432139,0.8582204494493781,0.9183652517962037
298,7,0,7,1.5234039026096643e-5,1.1213281587706474e-4,8.70776185973257e-4,0.5812813876029104,0.678173177680932,0.8815059954351745
299,2,5,4,8.464203660559939e-5,1.1585924879533381e-4,1.6623278784690126e-7,0.5238296930065844,0.8764542302541667,0.5859121041076724
300,4,5,0,2.0488179564190954e-5,9.72004493017655e-4,1.2014983641820027e-7,0.9378576769168722,0.7817930106180719,0.6465546940256609
301,1,8,3,1.535315934313468e-5,2.3432436257573122e-7,1.0033333301675531e-7,0.9708582983474481,0.7440151515024481,0.8218697399117518
302,8,7,1,3.451857170150261e-7,1.0722211786461684e-6,1.0059979308750725e-5,0.8475304666149895,0.6736478004704696,0.6094823071140563
303,7,8,8,3.691751222826435e-5,1.2696762026189273e-4,3.639784875429968e-5,0.652277248725528,0.7108044585856842,0.7167693425002508
304,9,2,8,5.788661879886444e-5,2.168336949428066e-5,2.2999807214580424e-5,0.7353532000678824,0.8198907949129353,0.6636695572792086
305,6,10,10,1.1912239655792941e-5,3.2414491839906726e-6,3.3109440471874524e-6,0.980627782144351,0.9653251245078864,0.9175931145276408
306,2,9,2,1.7650537468935375e-7,1.5246157539477553e-4,2.012040547593784e-6,0.8907168225069764,0.9263718251190148,0.585208893293282
307,10,7,3,5.906716602094272e-4,1.094014180039267e-7,3.4906227982520585e-7,0.6816092906108825,0.7855309684703825,0.5395830639094347
308,4,5,8,2.6725169171456515e-7,3.5675107985356663e-6,4.451408290678e-5,0.9745573854401008,0.6297238828875125,0.9630769911376993
309,4,8,4,7.133781847747697e-5,1.966236818230092e-4,8.423165963817511e-4,0.7505886960254284,0.886319217500859,0.8235803079342003
310,6,10,1,9.346520661719407e-6,3.2588934649471694e-6,4.276413415024652e-7,0.8085476800497854,0.8210900192931294,0.6329794620503671
311,3,9,7,2.848046950731421e-4,2.8690449662639697e-7,2.875006107935392e-7,0.5405826555488166,0.6982790134979877,0.7425189658177551
312,9,9,1,1.6498475003941018e-4,1.4057883445387676e-5,1.4123177158346768e-7,0.991477132584434,0.5137042559019755,0.6957787721058121
313,2,10,9,3.6069991299912197e-4,1.1269856637055599e-7,7.166133167557103e-4,0.9799636625440326,0.6237998907610308,0.9377256877308247
314,2,1,4,7.707983209911257e-5,2.7114107721114686e-7,1.2352123190259283e-4,0.5503212121252437,0.6755762127900962,0.6982743115547346
315,3,2,6,2.4604508788223535e-7,2.047190578968627e-6,4.5220590618751476e-6,0.6681344323446974,0.6362277687010356,0.5845677928049118
316,7,7,2,1.377616955514118e-7,2.920902321491801e-5,4.844918300384488e-7,0.5099240839743289,0.6571940590982558,0.8204728560004151
317,4,3,1,2.457104501857763e-6,9.7554270983927e-6,1.368866925738689e-6,0.9037835687259212,0.8056353758642217,0.6026649534751195
318,8,3,10,2.63645713937171e-7,1.448697583468016e-6,2.3749108807535895e-6,0.9187937516577076,0.6490640132914995,0.8087728128707967
319,9,9,6,4.126624412883762e-4,5.076436447469906e-4,2.108158923812139e-7,0.8482532772916602,0.9647714807654265,0.7494440929252887
320,0,3,1,1.795317357609828e-5,1.2327194524395397e-5,1.938065806436376e-5,0.9464077652901178,0.7062407510512275,0.6789615860164631
321,6,0,9,2.1934923993970994e-5,3.787083327696366e-5,9.692432701420837e-4,0.6075065054642037,0.8706576394763542,0.851094118734356
322,7,6,2,1.0887758629603114e-5,3.0282335746785038e-5,8.436186685590357e-6,0.736285496459459,0.7705636220960879,0.5839636698787799
323,9,1,10,1.0373125151561517e-7,4.594378037455991e-5,2.3159524943405688e-7,0.6525267709704349,0.9426382141364739,0.859265276475111
324,2,1,2,1.0476628013392672e-7,6.795040389698409e-7,9.636482161718598e-7,0.5585903574741679,0.5942397671829677,0.9076401806070935
325,8,10,9,6.33505989124776e-4,1.24838973354984e-6,1.5515979929453425e-7,0.5731964354807279,0.7143560183721129,0.6217951873939018
326,2,0,5,2.6624074176390866e-6,5.634012207484515e-5,2.9240264245260676e-7,0.5600957838436589,0.5047007734228391,0.8387973154073116
327,7,4,1,1.9940482594458314e-5,7.40306395079027e-6,3.1453616278919526e-6,0.8018983529622201,0.6445290714884176,0.524750868726056
328,5,5,7,1.2575565467366951e-4,2.8981923963519274e-6,5.841617407950224e-5,0.5490335994825,0.7768188916009385,0.9996122423560592
329,2,2,3,3.1980345430987724e-7,8.983136447408357e-4,1.377055531925427e-4,0.8495089036630235,0.8016886329068802,0.5994848167436431
330,2,3,1,3.0344116040524654e-4,1.0944544547941435e-5,1.7921894147176615e-6,0.7853035182558232,0.6846521685348125,0.7393442404106026
331,7,6,4,1.3520599083576415e-5,7.777063178949635e-6,9.0166284372394e-4,0.9302306419034722,0.517308479478932,0.5137563467982691
332,4,10,3,1.6450137629546763e-6,1.4163900830665869e-5,1.9457546202617542e-7,0.6048153033275158,0.5438964134143898,0.6914511277120328
333,5,8,0,5.360898797150595e-4,1.6729792953621395e-6,4.03818462166387e-6,0.7968193102774677,0.820035288778483,0.9086429227199405
334,6,6,5,4.321372351451292e-5,4.6633268591937207e-7,9.360227626863375e-7,0.9710383590027922,0.5534663729214808,0.8008852128413273
335,5,0,6,3.824491419863664e-4,8.900188727034544e-7,1.3707811409980031e-5,0.981997802634025,0.5312450777122285,0.8382847719351993
336,2,8,7,5.1547817438190255e-6,3.942669343628984e-5,4.716115120697127e-4,0.8433038955901284,0.8775170394050655,0.9539574612068245
337,4,6,6,6.466706720023537e-6,8.326382978620757e-6,3.713977378490003e-6,0.6463739893228049,0.5465049405542668,0.5782619962792378
338,7,4,6,7.207738571772236e-7,4.1852103135381835e-4,3.964089851594392e-7,0.6993635876856279,0.6271255368652056,0.5641029738001525
339,10,7,2,5.0302373494051544e-5,2.4685765737161316e-4,7.057722046516571e-4,0.6114283959470922,0.8683941702685551,0.8064304865694139
340,7,9,3,4.711247649369786e-5,5.525105701183924e-6,3.8251026507599655e-7,0.963059399190708,0.5017944490748923,0.7846049311307725
341,3,10,7,5.749703965969241e-4,6.531848482982441e-5,3.0972221972102667e-5,0.780759035546449,0.7382186283653136,0.7086895681403111
342,4,7,10,6.946014054539179e-7,6.562071945034536e-6,9.0849748785106e-4,0.675325148835429,0.8045897123196628,0.7265475320402766
343,4,2,0,6.530283688515464e-6,4.133336579094081e-6,4.057552094379552e-4,0.7372693778022659,0.9939944279675837,0.6842435153161641
344,4,0,8,1.9819877884218371e-4,3.6789865393565e-4,8.871616551516757e-6,0.8103445927349384,0.5538777990968665,0.6323941404746147
345,5,2,0,6.573463680074366e-6,1.4128527301929485e-6,4.5615397936196945e-6,0.6065226188945817,0.8205776767760982,0.6858250510405051
346,3,1,10,1.0390260885998569e-4,6.736671348485155e-6,8.884080270391475e-4,0.705199126912863,0.9798826210027327,0.8941114297972527
347,3,9,9,4.871071361027397e-7,8.443798598123624e-5,2.8217939692726236e-7,0.8274691183372633,0.524414158067666,0.5693682901354041
348,6,6,6,2.7733204024304075e-7,4.488482598469077e-6,1.1808568976771916e-5,0.7132835522019304,0.7113697806120618,0.7003558514225297
349,5,6,5,5.243812361559983e-5,9.823151968234753e-6,2.0623081941360257e-4,0.6211171053476865,0.8716645141994813,0.7810039653102867
350,5,8,3,7.559831772272999e-6,5.449687970870261e-6,3.559001032634151e-5,0.9078192803212441,0.6508099274310516,0.6829558594046393
351,2,6,7,1.694525835245166e-7,3.640569556755437e-6,7.831571641790703e-7,0.7580798566329758,0.9012505807169946,0.5274621968497523
352,4,5,7,5.599232032944499e-4,4.105180622389497e-6,8.661778787933641e-6,0.9236752716295886,0.5492321425544796,0.6307061625457135
353,2,5,6,3.1560613887335944e-7,4.439286753590008e-4,1.2647961858868994e-6,0.9942072350323433,0.6905558680313406,0.7620793999665184
354,7,8,1,5.371154897630736e-7,1.7482576654073825e-6,1.9780536119428112e-7,0.9280815829153871,0.8003943223088281,0.5295990208365255
355,8,7,4,2.158379289017867e-6,4.40424945547101e-5,3.986152973962538e-7,0.6173429565539118,0.9901030943222577,0.6491756279955152
356,3,8,9,9.417519069639712e-4,8.16366878145781e-5,1.012182088580686e-6,0.6637438409352908,0.6101109423058806,0.8253894573978614
357,6,4,8,1.3605626180031064e-4,1.0514327685725448e-6,2.3864641411274148e-5,0.6612756534864893,0.9246300411236007,0.6272940678963205
358,4,0,0,5.33237162787323e-6,3.218949813914646e-4,6.899536752168142e-5,0.7183154808427207,0.5726556550958194,0.5668736662110314
359,8,5,2,1.0282514307768143e-6,1.810831066420939e-7,1.4832402771602346e-4,0.5495702583036618,0.8866914294519228,0.5752244761184556
360,6,9,2,1.4314176555602157e-4,9.40667093434291e-4,1.2945600647034015e-4,0.6081279292196269,0.9899906123512192,0.6777233555977
361,5,7,9,1.8989087974981182e-5,1.7624233804782354e-6,7.020665073905023e-4,0.7357842971376376,0.7795761791728437,0.7363529958459549
362,2,2,2,7.258307547248061e-5,6.182375558517602e-4,2.6183704471154747e-5,0.6594868134938878,0.7304490908123553,0.8727052378816298
363,9,1,7,3.48683990396134e-4,3.085288667219121e-6,1.3555563029298878e-5,0.57385410627292,0.9890155847868882,0.7341677228341578
364,4,6,3,9.926270458449781e-5,1.30798924441946e-7,1.6460751184168295e-6,0.6488330771464389,0.5767651697144611,0.7478530679560499
365,2,4,7,4.54796239669835e-7,3.9130609745914504e-4,9.24761675035738e-7,0.7233848474958213,0.8254618291041116,0.5842304590358399
366,5,3,4,1.0573073147278712e-7,1.505089360684839e-4,3.2480762991128603e-6,0.668995962644578,0.9232974845145363,0.593914138616994
367,7,4,1,3.359117989661148e-4,1.1714817626652743e-4,4.406599246265492e-5,0.8835857098994311,0.9458498931404902,0.7697940847612917
368,8,7,6,2.531040782116299e-4,8.844409931172998e-6,2.9431922118254556e-4,0.5187029154032935,0.5583157142682467,0.6804865856041433
369,0,0,4,1.2044682292088227e-5,2.0312921240587266e-7,2.8251859440130192e-6,0.5204006040426903,0.9183881380545208,0.7650344500116771
370,2,4,2,3.170716126207031e-7,2.2875327793504469e-4,2.2421340636690547e-4,0.8253712144861929,0.7233363552001537,0.5518625121469377
371,8,0,7,1.380921782446095e-6,1.1858485089174444e-7,1.1656179178385756e-7,0.8730535898884991,0.7002651449011172,0.7079591805685778
372,9,6,9,1.8054765710712382e-5,1.0991907763029664e-5,1.0333395126918469e-6,0.6150340186540271,0.7607050135338214,0.7116244218379725
373,0,4,1,7.743437669129434e-6,1.970479342044086e-6,8.13057144645931e-6,0.6492424632265466,0.9607236423314316,0.7704501140298089
374,9,2,1,7.971715791768339e-5,1.2742708334611162e-7,9.308464962575255e-6,0.5915557729824213,0.6141425461095059,0.9676552680050954
375,9,10,2,1.7843273722666556e-7,1.623444502468943e-5,3.6820513973862386e-4,0.5756574129794025,0.9007896204158896,0.9982282527121715
376,3,3,9,1.264122990257577e-6,4.6557341824395975e-4,3.0909773644194e-6,0.5088382179585751,0.787067613611347,0.6290894586386857
377,3,7,9,3.051600533135992e-7,1.90762598124337e-4,7.166892521068184e-6,0.645434821484494,0.5924634601440047,0.5759838202570099
378,5,8,6,4.164096858906522e-7,2.7772422912809567e-6,4.3865631951890136e-7,0.9151535397346597,0.7588738998683402,0.6661908814746421
379,3,5,7,2.28348868269231e-7,7.487337047271666e-7,1.3852343562695912e-5,0.5956959090938326,0.8282188943346264,0.8484495184300467
380,8,4,6,7.994302580795043e-7,4.0303242808191524e-4,4.3973904196173576e-4,0.7113980683492264,0.9984150986056775,0.7827417887391057
381,5,7,6,5.774826934439614e-7,3.810261900826043e-4,1.761217391254919e-5,0.5025885116079589,0.9137779844187899,0.8548943298999221
382,1,4,6,4.092930971424043e-5,2.528167118165324e-7,8.666710773453657e-7,0.7004460989380022,0.997367783227237,0.6880714379893615
383,4,4,4,3.0669308566482173e-6,4.989139949698636e-6,3.5123995036690095e-6,0.6949255444486626,0.5562320896252059,0.6849954991550185
384,8,4,6,1.997148313586976e-7,7.317238659023549e-4,2.3349484963535814e-5,0.6179052518272073,0.9959720781316282,0.9915143911979394
385,7,7,2,1.2425696071662515e-5,7.383975411333055e-5,5.559092577723991e-7,0.9369972741740058,0.9035793228852562,0.8652912457071944
386,9,7,1,4.0747616095701314e-6,6.350941760239182e-7,9.917940457098008e-6,0.7707681500465842,0.8184237946576904,0.9576319235129049
387,0,4,2,3.474240363965072e-6,1.4817350542151434e-7,9.592682226643561e-6,0.5899391002976335,0.598809161450481,0.9610799687885446
388,4,7,4,1.1055571502629553e-6,1.110846345103079e-5,3.480350361040511e-5,0.9685217324057593,0.9951208891378482,0.6102808102350682
389,9,1,5,1.26733091135627e-5,4.1441406457649817e-4,2.039551348728632e-4,0.8929481189979707,0.827648314356571,0.7450126569665736
390,7,1,7,6.420630964981906e-6,7.545933802654268e-4,2.470908958800159e-7,0.5569829086168901,0.5430099817715818,0.7017356491836253
391,2,4,7,1.2021698920264964e-6,3.090863643954459e-7,5.252489808701379e-4,0.5928111417040928,0.5821044041884598,0.8750042822967516
392,0,4,6,2.076928878796662e-5,4.294423525628999e-6,2.269123158092036e-6,0.5617475518085994,0.899168026016443,0.9222615526826121
393,3,9,1,3.3407447607032916e-7,1.542795202076093e-4,9.544285721246014e-6,0.5127092176242731,0.9693059867563425,0.9888412679856411
394,5,8,5,8.42385823459779e-4,1.6529627310122285e-5,3.2270791186492645e-5,0.5960940334252082,0.9843095168974251,0.869499044512515
395,8,7,4,3.412462836036252e-5,2.9951413649153906e-4,2.6341554155573623e-5,0.8987804488599067,0.6045714397142874,0.7067707912728656
396,7,9,0,4.470379994924285e-5,6.609151006910381e-7,7.632559769842095e-4,0.6861641887485748,0.6763166295180563,0.7063388200352201
397,7,2,1,1.1716801722701794e-7,1.8279270985811895e-6,1.1579166341189689e-4,0.8530635060680798,0.6016152598641347,0.5530678734388202
398,1,5,8,3.855221581204181e-7,2.5642338397093617e-5,1.4362836921796462e-6,0.8208211539656622,0.5181606194574851,0.6953729230101453
399,10,4,6,1.384269818704117e-4,2.1097384496580525e-5,9.079860577364175e-5,0.8444374176465208,0.6732040981814498,0.6732805275443243
400,5,6,0,6.178402043302953e-4,5.1850255564089436e-5,6.418373682809916e-7,0.8571636914475821,0.9680455657840938,0.6726392296955455
401,5,5,1,6.88065442931181e-7,2.1174893246511542e-7,4.608638674893792e-6,0.5082152855180903,0.7027801210376201,0.7516313356641913
402,7,1,4,4.9226475373021604e-6,1.9527286047375566e-7,2.2090447463043184e-5,0.5294958340196172,0.9631724359238287,0.7414352679853328
403,7,9,5,1.0199433038611422e-6,5.661777154776402e-4,4.1636291022509125e-6,0.7828963298572926,0.5961071178449784,0.9315254001810681
